"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00964434798605731,1.24092082503512
"mean",0.01,1,0.102660069655578,3.97889834334803
"PPCA",0.01,1,0.0854975793107008,3.30100269235376
"RF",0.01,1,0.115765876078482,3.78599728723646
