"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00829157189987503,1.2040445850256
"mean",0.01,1,0.102100100139962,3.33578623082355
"PPCA",0.01,1,0.120364867287316,3.68936137701004
"RF",0.01,1,0.120363220515342,4.52865384272736
