"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00980603404617189,1.16710814162606
"mean",0.01,1,0.1309854577153,4.93790480506163
"PPCA",0.01,1,0.128361761913662,4.8730674412942
"RF",0.01,1,0.104925915728088,3.43384498859017
