"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00904933678232417,1.14862152926884
"mean",0.01,1,0.0758112048992182,3.3121290688756
"PPCA",0.01,1,0.120076760501463,3.85533423732547
"RF",0.01,1,0.127666083353082,4.22509037465837
