"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00873616202120855,1.05918021174065
"mean",0.01,1,0.0988831795637115,3.76905457687518
"PPCA",0.01,1,0.124454212431078,4.04593464255233
"RF",0.01,1,0.0921267807855007,3.56909989888594
