"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.0098030175794189,1.00659769316872
"mean",0.01,1,0.108611401945323,3.04358426808384
"PPCA",0.01,1,0.124225803725566,4.56052730357417
"RF",0.01,1,0.10898865015002,3.80209023031583
