"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.0119707540426475,1.07075349208761
"mean",0.01,1,0.151933256898647,5.0268408395278
"PPCA",0.01,1,0.131122762159123,4.40962740330629
"RF",0.01,1,0.105157138365556,3.81508793875174
