"Method","Miss","MissModel","MNAR","MCAR","MAR","Iteration","Rows","Cols","Total_data","Time_total","NRMSE"
"KNNImpute",0.3," MCAR ",0,0.3,0,2,75,1000,75000,0.0226855278015137,1.07085101738705
"BPCA",0.3," MCAR ",0,0.3,0,2,75,1000,75000,7.81846332550049,1.00872770295512
"PPCA",0.3," MNAR ",0.3,0,0,2,75,1000,75000,11.1384792804718,2.62781370825917
"RF",0.3," MNAR ",0.3,0,0,2,75,1000,75000,2.08970358769099,2.64540134304555
"min",0.3," MNAR ",0.3,0,0,2,75,1000,75000,0.319229364395142,1.41065090647058
"mean",0.3," MNAR ",0.3,0,0,2,75,1000,75000,0.334489822387695,2.61920676147917
"LLS",0.3," MNAR ",0.3,0,0,2,75,1000,75000,5.37185275157293,9.15325572215694
"KNNImpute",0.3," MNAR ",0.3,0,0,2,75,1000,75000,0.0234634876251221,2.64971281686794
"BPCA",0.3," MNAR ",0.3,0,0,2,75,1000,75000,7.07596230506897,2.61920676147917
"PPCA",0.3," MAR ",0,0,0.3,2,75,1000,75000,14.8342413663864,1.04383547532099
"RF",0.3," MAR ",0,0,0.3,2,75,1000,75000,2.06627902587255,1.01766322433472
"min",0.3," MAR ",0,0,0.3,2,75,1000,75000,0.321085214614868,2.48333929002951
"mean",0.3," MAR ",0,0,0.3,2,75,1000,75000,0.332546234130859,1.01135727043963
"LLS",0.3," MAR ",0,0,0.3,2,75,1000,75000,5.45661724408468,8.13200215169819
"KNNImpute",0.3," MAR ",0,0,0.3,2,75,1000,75000,0.0238621234893799,1.08637163847506
"BPCA",0.3," MAR ",0,0,0.3,2,75,1000,75000,7.20416355133057,1.01135727043963
"PPCA",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,12.8430258512497,1.43460253825604
"RF",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,2.10373529990514,1.43749254297753
"min",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,0.318880319595337,1.22161225297836
"mean",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,0.335265398025513,1.42592678360537
"LLS",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,5.55677848656972,5.60543984221626
"KNNImpute",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,0.0264756679534912,1.45250756003358
"BPCA",0.3," MNAR  MCAR ",0.15,0.15,0,2,75,1000,75000,7.3777186870575,1.42592678360537
"PPCA",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,14.7428047657013,1.04127316517948
"RF",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,2.07678183714549,1.01726866047052
"min",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,0.318455219268799,2.50583126599973
"mean",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,0.334412336349487,1.01074677110155
"LLS",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,5.50434832970301,12.7202876082897
"KNNImpute",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,0.0260665416717529,1.08500964002178
"BPCA",0.3," MAR  MCAR ",0,0.15,0.15,2,75,1000,75000,7.27311062812805,1.01074677110155
"PPCA",0.3," MAR  MCAR ",0.15,0,0.15,2,75,1000,75000,7.27311062812805,NA
"RF",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,2.06014509598414,1.31756499432555
"min",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,0.31673789024353,1.24429684528633
"mean",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,0.332374572753906,1.30689155198322
"LLS",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,5.40219284296036,6.30862370829
"KNNImpute",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,0.0237510204315186,1.3385810680804
"BPCA",0.3," MNAR  MAR ",0.15,0,0.15,2,75,1000,75000,7.16538429260254,1.30689155198322
"PPCA",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,13.8483579238256,1.21744047567783
"RF",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,2.06636287768682,1.21404078660222
"min",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,0.320865154266357,1.39738843521655
"mean",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,0.334462404251099,1.20503893970076
"LLS",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,5.47911587556203,10.5880471267913
"KNNImpute",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,0.0239977836608887,1.2413545340479
"BPCA",0.3," MNAR  MAR  MCAR ",0.1,0.1,0.1,2,75,1000,75000,7.25531625747681,1.20503893970076
"PPCA",0.6," MNAR  MAR  MCAR ",0,0.6,0,2,75,1000,75000,7.25531625747681,NA
"RF",0.6," MCAR ",0,0.6,0,2,75,1000,75000,58.809490442276,1.02561539367321
"min",0.6," MCAR ",0,0.6,0,2,75,1000,75000,0.333573341369629,2.31300396558982
"mean",0.6," MCAR ",0,0.6,0,2,75,1000,75000,0.327742576599121,1.01748025548058
"LLS",0.6," MCAR ",0,0.6,0,2,75,1000,75000,3.64888128042221,1.74044173770194
"KNNImpute",0.6," MCAR ",0,0.6,0,2,75,1000,75000,0.00573945045471191,8.03585518459261
"BPCA",0.6," MCAR ",0,0.6,0,2,75,1000,75000,17.0724277496338,1.01748025548058
"PPCA",0.6," MCAR ",0.6,0,0,2,75,1000,75000,17.0724277496338,NA
"RF",0.6," MNAR ",0.6,0,0,2,75,1000,75000,58.0210716724396,2.5208121167441
"min",0.6," MNAR ",0.6,0,0,2,75,1000,75000,0.319095373153687,1.60533297474415
"mean",0.6," MNAR ",0.6,0,0,2,75,1000,75000,0.334999084472656,2.50999810897385
"LLS",0.6," MNAR ",0.6,0,0,2,75,1000,75000,3.61482803821564,9.44294614494884
"KNNImpute",0.6," MNAR ",0.6,0,0,2,75,1000,75000,0.0246889591217041,2.54561528281045
"BPCA",0.6," MNAR ",0.6,0,0,2,75,1000,75000,8.74902558326721,2.50999810897385
"PPCA",0.6," MNAR ",0,0,0.6,2,75,1000,75000,8.74902558326721,NA
"RF",0.6," MAR ",0,0,0.6,2,75,1000,75000,57.9814398288727,1.02523898047504
"min",0.6," MAR ",0,0,0.6,2,75,1000,75000,0.319947481155396,2.33400523135242
"mean",0.6," MAR ",0,0,0.6,2,75,1000,75000,0.328884363174438,1.01839501535241
"LLS",0.6," MAR ",0,0,0.6,2,75,1000,75000,3.67266480922699,2.19545304488164
"KNNImpute",0.6," MAR ",0,0,0.6,2,75,1000,75000,0.00872516632080078,NA
"BPCA",0.6," MAR ",0,0,0.6,2,75,1000,75000,15.3680818080902,1.01839501535241
"PPCA",0.6," MAR ",0.3,0.3,0,2,75,1000,75000,15.3680818080902,NA
"RF",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,57.1616978645325,1.49613492232015
"min",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,0.319914102554321,1.14462799957408
"mean",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,0.334688663482666,1.48830326276997
"LLS",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,3.62968653440475,9.66892939768193
"KNNImpute",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,0.0249261856079102,1.53722321774581
"BPCA",0.6," MNAR  MCAR ",0.3,0.3,0,2,75,1000,75000,9.8311014175415,1.48830326276997
"PPCA",0.6," MNAR  MCAR ",0,0.3,0.3,2,75,1000,75000,9.8311014175415,NA
"RF",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,58.7214748859406,1.02715255275604
"min",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,0.320019960403442,2.31894771177286
"mean",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,0.33415675163269,1.01876850429859
"LLS",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,3.68684331576029,2.27962697753617
"KNNImpute",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,0.00569295883178711,8.04111487403843
"BPCA",0.6," MAR  MCAR ",0,0.3,0.3,2,75,1000,75000,16.4617908000946,1.01876850429859
"PPCA",0.6," MAR  MCAR ",0.3,0,0.3,2,75,1000,75000,16.4617908000946,NA
"RF",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,58.1419005393982,1.297604265954
"min",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,0.326307773590088,1.14678191843858
"mean",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,0.334218740463257,1.29328209679419
"LLS",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,0.334218740463257,NA
"KNNImpute",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,0.334218740463257,NA
"BPCA",0.6," MNAR  MAR ",0.3,0,0.3,2,75,1000,75000,14.7074100971222,1.29328209679419
"PPCA",0.6," MNAR  MAR ",0.2,0.2,0.2,2,75,1000,75000,14.7074100971222,NA
"RF",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,58.1787197589874,1.21979900138692
"min",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,0.378425359725952,1.25949534522973
"mean",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,0.343975305557251,1.2128178419881
"LLS",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,3.65988615751266,1.97039492856317
"KNNImpute",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,0.00558090209960938,7.49065861698406
"BPCA",0.6," MNAR  MAR  MCAR ",0.2,0.2,0.2,2,75,1000,75000,14.6138215065002,1.2128178419881
"PPCA",0.8," MNAR  MAR  MCAR ",0,0.8,0,2,75,1000,75000,14.6138215065002,NA
"RF",0.8," MCAR ",0,0.8,0,2,75,1000,75000,12.5772480964661,1.03726016272855
"min",0.8," MCAR ",0,0.8,0,2,75,1000,75000,0.31982159614563,2.1505050345831
"mean",0.8," MCAR ",0,0.8,0,2,75,1000,75000,0.331459283828735,1.02737468621633
"LLS",0.8," MCAR ",0,0.8,0,2,75,1000,75000,1.81466916004817,1.55460165023437
"KNNImpute",0.8," MCAR ",0,0.8,0,2,75,1000,75000,0.0185708999633789,1.22470609204843
"BPCA",0.8," MCAR ",0,0.8,0,2,75,1000,75000,7.76844310760498,1.02737468621633
"PPCA",0.8," MCAR ",0.8,0,0,2,75,1000,75000,7.76844310760498,NA
"RF",0.8," MNAR ",0.8,0,0,2,75,1000,75000,20.5742492675781,2.4832284314141
"min",0.8," MNAR ",0.8,0,0,2,75,1000,75000,0.318476676940918,1.67348351476529
"mean",0.8," MNAR ",0.8,0,0,2,75,1000,75000,0.333908796310425,2.48415167248516
"LLS",0.8," MNAR ",0.8,0,0,2,75,1000,75000,2.32049609820048,5.28957880401233
"KNNImpute",0.8," MNAR ",0.8,0,0,2,75,1000,75000,0.0213577747344971,2.53019282516566
"BPCA",0.8," MNAR ",0.8,0,0,2,75,1000,75000,5.46256828308105,2.48415167248516
"PPCA",0.8," MNAR ",0,0,0.8,2,75,1000,75000,5.46256828308105,NA
"RF",0.8," MAR ",0,0,0.8,2,75,1000,75000,14.2612102031708,1.03857965044047
"min",0.8," MAR ",0,0,0.8,2,75,1000,75000,0.31848406791687,2.19923346010599
"mean",0.8," MAR ",0,0,0.8,2,75,1000,75000,0.331780910491943,1.02857295730032
"LLS",0.8," MAR ",0,0,0.8,2,75,1000,75000,0.331780910491943,NA
"KNNImpute",0.8," MAR ",0,0,0.8,2,75,1000,75000,0.0182850360870361,1.21088583839228
"BPCA",0.8," MAR ",0,0,0.8,2,75,1000,75000,7.23380303382874,1.02857295730032
"PPCA",0.8," MAR ",0.4,0.4,0,2,75,1000,75000,7.23380303382874,NA
"RF",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,18.8969779014587,1.49499815092562
"min",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,0.318196535110474,1.1194368368676
"mean",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,0.331343412399292,1.49465449981541
"LLS",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,2.30675424337387,3.42261041274651
"KNNImpute",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,0.0208892822265625,1.54675087626268
"BPCA",0.8," MNAR  MCAR ",0.4,0.4,0,2,75,1000,75000,7.01095247268677,1.49465449981541
"PPCA",0.8," MNAR  MCAR ",0,0.4,0.4,2,75,1000,75000,7.01095247268677,NA
"RF",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,13.5973856449127,1.03805793230847
"min",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,0.318117380142212,2.24532661645013
"mean",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,0.331472396850586,1.02566427021395
"LLS",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,2.14677880605062,1.5996200764206
"KNNImpute",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,0.0197618007659912,1.20848952998001
"BPCA",0.8," MAR  MCAR ",0,0.4,0.4,2,75,1000,75000,7.2675666809082,1.02566427021395
"PPCA",0.8," MAR  MCAR ",0.4,0,0.4,2,75,1000,75000,7.2675666809082,NA
"RF",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,15.7120637893677,1.21391830684844
"min",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,0.317412853240967,1.1351090403168
"mean",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,0.331162452697754,1.21798571218929
"LLS",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,0.331162452697754,NA
"KNNImpute",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,0.0174479484558105,1.27245482791831
"BPCA",0.8," MNAR  MAR ",0.4,0,0.4,2,75,1000,75000,7.54305768013,1.21798571218929
"PPCA",0.8," MNAR  MAR ",0.27,0.27,0.27,2,75,1000,75000,7.54305768013,NA
"RF",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,13.9202442169189,1.15746243361382
"min",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,0.316386461257935,1.25463289561241
"mean",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,0.331615924835205,1.1571832746417
"LLS",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,0.331615924835205,NA
"KNNImpute",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,0.019113302230835,1.24318185301909
"BPCA",0.8," MNAR  MAR  MCAR ",0.27,0.27,0.27,2,75,1000,75000,7.08207845687866,1.1571832746417
