"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.00727272451666352,1.34838505343305
"mean",0.01,1,0.0991123455368498,3.75344931992125
"PPCA",0.01,1,0.103949240256427,4.27123977670583
"RF",0.01,1,0.107081276411899,3.97182345597801
