"Method","Prop","Iteration","results_differences","error"
"min",0.01,1,0.011239960049677,1.12022201389925
"mean",0.01,1,0.124713256677723,3.80391985225846
"PPCA",0.01,1,0.124676637465455,4.37309841160267
"RF",0.01,1,0.115696339479326,4.23397035818999
